Sat,Lat,Lon,Alt,Date
25,-33.1875384116,-126.0065193985,20409227.1376434192,2019-06-10T01:45:30Z
26,26.8901048054,-175.3993846732,20257471.2274316996,2019-06-10T01:45:30Z
27,46.2691478839,131.7305564298,20031511.6145811006,2019-06-10T01:45:30Z
28,-1.8411286029,31.1912189629,20100909.5942946561,2019-06-10T01:45:30Z
29,15.0625681019,-99.2711119452,20170664.1706368327,2019-06-10T01:45:30Z
30,46.6657636028,20.1233904436,20257700.4093727767,2019-06-10T01:45:30Z
31,-26.4634051725,169.2377128557,20391469.3865360394,2019-06-10T01:45:30Z
32,-51.3277210916,-154.8011318652,20165680.0455956832,2019-06-10T01:45:30Z
1,-40.7217238772,111.9881698274,20200460.5281144790,2019-06-10T01:45:45Z
2,-2.1404118686,-34.9125568812,20068805.4443479814,2019-06-10T01:45:45Z
3,-49.5215517903,81.7159835504,20244686.2337654904,2019-06-10T01:45:45Z
4,36.7087701224,57.5347561125,20199890.6708362028,2019-06-10T01:45:45Z
5,44.9603188683,-19.8281065313,20163405.2760876343,2019-06-10T01:45:45Z
6,-30.6270456937,-9.3622962223,20180612.4371154010,2019-06-10T01:45:45Z
7,54.7638170812,61.0089313852,20400805.1904455163,2019-06-10T01:45:45Z
8,24.4423836290,104.5131157088,20100493.8890452497,2019-06-10T01:45:45Z
9,22.6280167619,69.1492229365,20165543.0032364465,2019-06-10T01:45:45Z
10,-3.5108682292,-155.4013012462,20287573.8659115136,2019-06-10T01:45:45Z
11,-20.0911528321,105.1561665089,20489935.9783013016,2019-06-10T01:45:45Z
12,-52.4139891402,-89.0638980057,20394900.7969204076,2019-06-10T01:45:45Z
13,38.6674120543,-52.3654649927,20104768.8323380575,2019-06-10T01:45:45Z
14,-55.0171405175,178.3531133485,19927861.1994617283,2019-06-10T01:45:45Z
15,21.3633968671,-81.2098439095,19897385.6375530586,2019-06-10T01:45:45Z
16,47.0211467131,166.5660809805,20165452.9124925621,2019-06-10T01:45:45Z
17,-51.3597314663,34.1563325923,19895024.3635328636,2019-06-10T01:45:45Z
18,-22.8266889562,127.0421290628,20308454.3345426731,2019-06-10T01:45:45Z
19,-56.3020358585,3.3892958411,20449026.1418983750,2019-06-10T01:45:45Z
20,17.5601136594,-146.1687793975,20231497.4678477235,2019-06-10T01:45:45Z
21,53.4774811314,-141.1081482111,20820442.3937389106,2019-06-10T01:45:45Z
22,-53.1507742663,110.2407974088,20011844.6785626672,2019-06-10T01:45:45Z
23,-2.9436537321,88.2140893974,19940116.9003496468,2019-06-10T01:45:45Z
24,-33.0493912358,-64.1697724624,20137667.1825183444,2019-06-10T01:45:45Z
25,-33.2785176991,-125.9696844966,20409344.1613414958,2019-06-10T01:45:45Z
26,26.7953075346,-175.3711945647,20257592.7499506734,2019-06-10T01:45:45Z
27,46.3439943388,131.8160755646,20031757.3406679332,2019-06-10T01:45:45Z
28,-1.7361193969,31.1986520899,20102000.8303970620,2019-06-10T01:45:45Z
29,14.9594849792,-99.2595023580,20170703.9211098924,2019-06-10T01:45:45Z
30,46.7298664090,20.2166217517,20257532.2034745663,2019-06-10T01:45:45Z
31,-26.5582946475,169.2633583076,20391208.1786650270,2019-06-10T01:45:45Z
32,-51.2788134570,-154.6789127923,20165832.6850413494,2019-06-10T01:45:45Z
1,-40.6372089707,112.0473506315,20199912.4553733468,2019-06-10T01:46:00Z
2,-2.2437553868,-34.9021271840,20067734.8947195075,2019-06-10T01:46:00Z
3,-49.5809563748,81.8224576557,20244635.3672837131,2019-06-10T01:46:00Z
4,36.6211534064,57.5836668231,20199845.2431755103,2019-06-10T01:46:00Z
5,44.8886175440,-19.7452034284,20163703.8731659874,2019-06-10T01:46:00Z
6,-30.7222757240,-9.3300133059,20180555.6257919148,2019-06-10T01:46:00Z
7,54.7583703025,61.1597558485,20400209.5609211624,2019-06-10T01:46:00Z
8,24.5413947846,104.5364901566,20100693.8112294674,2019-06-10T01:46:00Z
9,22.5301908247,69.1718939003,20165572.9958766438,2019-06-10T01:46:00Z
10,-3.4087063269,-155.3926874822,20287701.5441892892,2019-06-10T01:46:00Z
11,-19.9982897146,105.1786772252,20489220.6013803743,2019-06-10T01:46:00Z
12,-52.4653654881,-88.9425673379,20394845.2492687292,2019-06-10T01:46:00Z
13,38.7541549800,-52.3107658944,20104716.7003951967,2019-06-10T01:46:00Z
14,-55.0230618810,178.5130856184,19928066.5451841354,2019-06-10T01:46:00Z
15,21.4615235010,-81.1839195748,19897211.6754031889,2019-06-10T01:46:00Z
16,46.9478787134,166.6528203854,20166050.7537021227,2019-06-10T01:46:00Z
17,-51.3000977788,34.2751275458,19895359.8102422431,2019-06-10T01:46:00Z
18,-22.7297952191,127.0638389042,20307577.6422388479,2019-06-10T01:46:00Z
19,-56.3010240855,3.5480587118,20448938.8202815242,2019-06-10T01:46:00Z
20,17.6576029599,-146.1493637492,20231281.0618881471,2019-06-10T01:46:00Z
21,53.5023655569,-140.9743681960,20820854.7609010488,2019-06-10T01:46:00Z
22,-53.1554990649,110.3897137606,20011735.9964319505,2019-06-10T01:46:00Z
23,-3.0470725150,88.2265999617,19939553.0728218034,2019-06-10T01:46:00Z
24,-32.9599705848,-64.1268556671,20137166.6011351272,2019-06-10T01:46:00Z
25,-33.3694165226,-125.9326431594,20409460.1623971425,2019-06-10T01:46:00Z
26,26.7004530226,-175.3431568522,20257713.9817549959,2019-06-10T01:46:00Z
27,46.4186472639,131.9019974167,20032003.7726642042,2019-06-10T01:46:00Z
28,-1.6311162445,31.2060716628,20103092.5492687076,2019-06-10T01:46:00Z
29,14.8563780116,-99.2479642772,20170743.8503661230,2019-06-10T01:46:00Z
30,46.7937576587,20.3102251592,20257363.6171764359,2019-06-10T01:46:00Z
31,-26.6531312254,169.2891516032,20390946.0527517982,2019-06-10T01:46:00Z
32,-51.2296157387,-154.5570900258,20165985.3503873721,2019-06-10T01:46:00Z
1,-40.5525625944,112.1062283667,20199364.2970413268,2019-06-10T01:46:15Z
2,-2.3471036090,-34.8916812532,20066664.9909745976,2019-06-10T01:46:15Z
3,-49.6401139766,81.9293436158,20244584.1716941372,2019-06-10T01:46:15Z
4,36.5334323567,57.6323246764,20199799.7631676719,2019-06-10T01:46:15Z
5,44.8167331962,-19.6626662445,20164002.5402967557,2019-06-10T01:46:15Z
6,-30.8174366688,-9.2975425079,20180498.8781857714,2019-06-10T01:46:15Z
7,54.7525484252,61.3105304196,20399612.8325569592,2019-06-10T01:46:15Z
8,24.6403553133,104.5599989773,20100894.2143387273,2019-06-10T01:46:15Z
9,22.4323199743,69.1944440036,20165603.1577134952,2019-06-10T01:46:15Z
10,-3.3065401020,-155.3840895147,20287828.8520841971,2019-06-10T01:46:15Z
11,-19.9053808182,105.2010921602,20488503.8567832336,2019-06-10T01:46:15Z
12,-52.5164558091,-88.8208073454,20394788.6505173147,2019-06-10T01:46:15Z
13,38.8407803558,-52.2557811947,20104664.9601244256,2019-06-10T01:46:15Z
14,-55.0285766424,178.6731178987,19928273.0626810752,2019-06-10T01:46:15Z
15,21.5596045132,-81.1578748852,19897039.2002297416,2019-06-10T01:46:15Z
16,46.8744200225,166.7391443885,20166648.6342535317,2019-06-10T01:46:15Z
17,-51.2401857791,34.3934461877,19895696.6163148470,2019-06-10T01:46:15Z
18,-22.6328506723,127.0854349402,20306700.4143545888,2019-06-10T01:46:15Z
19,-56.2996172731,3.7068090266,20448850.1805594116,2019-06-10T01:46:15Z
20,17.7550596514,-146.1298579372,20231064.5225930847,2019-06-10T01:46:15Z
21,53.5269267692,-140.8403649813,20821264.1554517150,2019-06-10T01:46:15Z
22,-53.1598488283,110.5386765482,20011628.0819085017,2019-06-10T01:46:15Z
23,-3.1504904584,88.2391281694,19938990.5468517058,2019-06-10T01:46:15Z
24,-32.8704576748,-64.0841482505,20136666.2716010921,2019-06-10T01:46:15Z
25,-33.4602344500,-125.8953944157,20409575.1398628354,2019-06-10T01:46:15Z
26,26.6055416031,-175.3152707471,20257834.9226627573,2019-06-10T01:46:15Z
27,46.4931056393,131.9883230775,20032250.9089546874,2019-06-10T01:46:15Z
28,-1.5261193076,31.2134781527,20104184.7455910705,2019-06-10T01:46:15Z
29,14.7532473975,-99.2364971378,20170783.9584761672,2019-06-10T01:46:15Z
30,46.8574363675,20.4042011569,20257194.6509454697,2019-06-10T01:46:15Z
31,-26.7479145927,169.3150935210,20390683.0096168891,2019-06-10T01:46:15Z
32,-51.1801290759,-154.4356643404,20166138.0411547683,2019-06-10T01:46:15Z
1,-40.4677854339,112.1648042302,20198816.0561620593,2019-06-10T01:46:30Z
2,-2.4504563600,-34.8812186121,20065595.7383544073,2019-06-10T01:46:30Z
3,-49.6990234767,82.0366415759,20244532.6469324604,2019-06-10T01:46:30Z
4,36.4456075376,57.6807307539,20199754.2314677536,2019-06-10T01:46:30Z
5,44.7446667574,-19.5804940709,20164301.2764185593,2019-06-10T01:46:30Z
6,-30.9125281274,-9.2648828822,20180442.1941404864,2019-06-10T01:46:30Z
7,54.7463515873,61.4612511898,20399015.0080922171,2019-06-10T01:46:30Z
8,24.7392649120,104.5836429298,20101095.0969964974,2019-06-10T01:46:30Z
9,22.3344044923,69.2168739425,20165633.4889620245,2019-06-10T01:46:30Z
10,-3.2043697120,-155.3755068848,20287955.7890636250,2019-06-10T01:46:30Z
11,-19.8124263794,105.2234118867,20487785.7480135858,2019-06-10T01:46:30Z
12,-52.5672589096,-88.6986186271,20394731.0006738603,2019-06-10T01:46:30Z
13,38.9272875268,-52.2005097045,20104613.6113302521,2019-06-10T01:46:30Z
14,-55.0336846255,178.8332056799,19928480.7508822754,2019-06-10T01:46:30Z
15,21.6576395919,-81.1317091422,19896868.2125514373,2019-06-10T01:46:30Z
16,46.8007716916,166.8250541378,20167246.5516613498,2019-06-10T01:46:30Z
17,-51.1799968182,34.5112885784,19896034.7803554386,2019-06-10T01:46:30Z
18,-22.5358555748,127.1069178310,20305822.6553330198,2019-06-10T01:46:30Z
19,-56.2978154633,3.8655422335,20448760.2231401317,2019-06-10T01:46:30Z
20,17.8524834949,-146.1102613678,20230847.8507071100,2019-06-10T01:46:30Z
21,53.5511641402,-140.7061410708,20821670.5755926073,2019-06-10T01:46:30Z
22,-53.1638234119,110.6876820791,20011520.9355003610,2019-06-10T01:46:30Z
23,-3.2539073714,88.2516745079,19938429.3252380304,2019-06-10T01:46:30Z
24,-32.7808529783,-64.0416492894,20136166.1967647672,2019-06-10T01:46:30Z
25,-33.5509710471,-125.8579372914,20409689.0927955210,2019-06-10T01:46:30Z
26,26.5105736082,-175.2875354630,20257955.5724927038,2019-06-10T01:46:30Z
27,46.5673684409,132.0750536302,20032498.7479218431,2019-06-10T01:46:30Z
28,-1.4211287481,31.2208720303,20105277.4140425883,2019-06-10T01:46:30Z
29,14.6500933345,-99.2251003761,20170824.2455082200,2019-06-10T01:46:30Z
30,46.9209015482,20.4985502224,20257025.3052516878,2019-06-10T01:46:30Z
31,-26.8426444344,169.3411848418,20390419.0500844046,2019-06-10T01:46:30Z
32,-51.1303546086,-154.3146364824,20166290.7568660080,2019-06-10T01:46:30Z
1,-40.3828781718,112.2230794184,20198267.7357804179,2019-06-10T01:46:45Z
2,-2.5538134647,-34.8707387837,20064527.1420962065,2019-06-10T01:46:45Z
3,-49.7576837544,82.1443516604,20244480.7929372601,2019-06-10T01:46:45Z
4,36.3576795104,57.7288861351,20199708.6487311721,2019-06-10T01:46:45Z
5,44.6724191563,-19.4986859917,20164600.0804707408,2019-06-10T01:46:45Z
6,-31.0075496966,-9.2320334795,20180385.5734987631,2019-06-10T01:46:45Z
7,54.7397799383,61.6119142573,20398416.0902733952,2019-06-10T01:46:45Z
8,24.8381232765,104.6074227760,20101296.4578230046,2019-06-10T01:46:45Z
9,22.2364446595,69.2391844112,20165663.9898353592,2019-06-10T01:46:45Z
10,-3.1021953145,-155.3669391342,20288082.3545948714,2019-06-10T01:46:45Z
11,-19.7194266341,105.2456369761,20487066.2785808854,2019-06-10T01:46:45Z
12,-52.6177735962,-88.5760018124,20394672.2997523323,2019-06-10T01:46:45Z
13,39.0136758345,-52.1449502329,20104562.6538155451,2019-06-10T01:46:45Z
14,-55.0383856682,178.9933444450,19928689.6087136529,2019-06-10T01:46:45Z
15,21.7556284241,-81.1054216454,19896698.7128781676,2019-06-10T01:46:45Z
16,46.7269347674,166.9105507889,20167844.5034412630,2019-06-10T01:46:45Z
17,-51.1195322453,34.6286548061,19896374.3009635545,2019-06-10T01:46:45Z
18,-22.4388101848,127.1282882353,20304944.3696196713,2019-06-10T01:46:45Z
19,-56.2956187122,4.0242537829,20448668.9484395348,2019-06-10T01:46:45Z
20,17.9498742508,-146.0905734455,20230631.0469741076,2019-06-10T01:46:45Z
21,53.5750770486,-140.5716989904,20822074.0195393860,2019-06-10T01:46:45Z
22,-53.1674226827,110.8367266556,20011414.5577136651,2019-06-10T01:46:45Z
23,-3.3573230627,88.2642394649,19937869.4107711390,2019-06-10T01:46:45Z
24,-32.6911569658,-63.9993578629,20135666.3794736378,2019-06-10T01:46:45Z
25,-33.6416258773,-125.8202708096,20409802.0202566534,2019-06-10T01:46:45Z
26,26.4155493683,-175.2599502162,20258075.9310641661,2019-06-10T01:46:45Z
27,46.6414346406,132.1621901498,20032747.2879458927,2019-06-10T01:46:45Z
28,-1.3161447276,31.2282537662,20106370.5492986701,2019-06-10T01:46:45Z
29,14.5469160198,-99.2137734301,20170864.7115279548,2019-06-10T01:46:45Z
30,46.9841522113,20.5932728206,20256855.5805680305,2019-06-10T01:46:45Z
31,-26.9373204339,169.3674263492,20390154.1749819592,2019-06-10T01:46:45Z
32,-51.0802934776,-154.1940071698,20166443.4970450327,2019-06-10T01:46:45Z
1,-40.2978414873,112.2810551272,20197719.3389425501,2019-06-10T01:47:00Z
2,-2.6571747476,-34.8602412906,20063459.2074333355,2019-06-10T01:47:00Z
3,-49.8160936872,82.2524739733,20244428.6096500196,2019-06-10T01:47:00Z
4,36.2696488337,57.7767918974,20199663.0156136788,2019-06-10T01:47:00Z
5,44.5999913182,-19.4172410840,20164898.9513933063,2019-06-10T01:47:00Z
6,-31.1025009715,-9.1989933472,20180329.0161025599,2019-06-10T01:47:00Z
7,54.7328336398,61.7625157278,20397816.0818540566,2019-06-10T01:47:00Z
8,24.9369301009,104.6313392799,20101498.2954352573,2019-06-10T01:47:00Z
9,22.1384407552,69.2613761015,20165694.6605447158,2019-06-10T01:47:00Z
10,-3.0000170666,-155.3583858045,20288208.5481451824,2019-06-10T01:47:00Z
11,-19.6263818172,105.2677679984,20486345.4520002306,2019-06-10T01:47:00Z
12,-52.6679986758,-88.4529575613,20394612.5477730371,2019-06-10T01:47:00Z
13,39.0999446172,-52.0891015874,20104512.0873816274,2019-06-10T01:47:00Z
14,-55.0426796233,179.1535296696,19928899.6350973770,2019-06-10T01:47:00Z
15,21.8535706957,-81.0790116922,19896530.7017110884,2019-06-10T01:47:00Z
16,46.6529102919,166.9956355051,20168442.4871101603,2019-06-10T01:47:00Z
17,-51.0587934072,34.7455449868,19896715.1767335385,2019-06-10T01:47:00Z
18,-22.3417147593,127.1495468097,20304065.5616624653,2019-06-10T01:47:00Z
19,-56.2930270896,4.1829391280,20448576.3568812162,2019-06-10T01:47:00Z
20,18.0472316786,-146.0707935734,20230414.1121373549,2019-06-10T01:47:00Z
21,53.5986648799,-140.4370412889,20822474.4855215773,2019-06-10T01:47:00Z
22,-53.1706465195,110.9858065752,20011308.9490527138,2019-06-10T01:47:00Z
23,-3.4607373409,88.2768235286,19937310.8062331416,2019-06-10T01:47:00Z
24,-32.6013701054,-63.9572730520,20135166.8225740716,2019-06-10T01:47:00Z
25,-33.7321985019,-125.7823939906,20409913.9213121943,2019-06-10T01:47:00Z
26,26.3204692124,-175.2325142254,20258195.9981971458,2019-06-10T01:47:00Z
27,46.7153032062,132.2497337028,20032996.5274047591,2019-06-10T01:47:00Z
28,-1.2111674077,31.2356238304,20107464.1460317522,2019-06-10T01:47:00Z
29,14.4437156498,-99.2025157392,20170905.3565985337,2019-06-10T01:47:00Z
30,47.0471873648,20.6883694033,20256685.4773704037,2019-06-10T01:47:00Z
31,-27.0319422731,169.3938188295,20389888.3851406537,2019-06-10T01:47:00Z
32,-51.0299468244,-154.0737770925,20166596.2612172589,2019-06-10T01:47:00Z
1,-40.2126760559,112.3387325511,20197170.8686958179,2019-06-10T01:47:15Z
2,-2.7605400332,-34.8497256549,20062391.9395951852,2019-06-10T01:47:15Z
3,-49.8742521509,82.3610085977,20244376.0970151722,2019-06-10T01:47:15Z
4,36.1815160633,57.8244491160,20199617.3327713758,2019-06-10T01:47:15Z
5,44.5273841648,-19.3361584185,20165197.8881269693,2019-06-10T01:47:15Z
6,-31.1973815449,-9.1657615294,20180272.5217930637,2019-06-10T01:47:15Z
7,54.7255128651,61.9130517151,20397214.9855948836,2019-06-10T01:47:15Z
8,25.0356850784,104.6553932082,20101700.6084470488,2019-06-10T01:47:15Z
9,22.0403930578,69.2834497033,20165725.5012993738,2019-06-10T01:47:15Z
10,-2.8978351256,-155.3498464378,20288334.3691816926,2019-06-10T01:47:15Z
11,-19.5332921630,105.2898055225,20485623.2717924491,2019-06-10T01:47:15Z
12,-52.7179329555,-88.3294865646,20394551.7447625883,2019-06-10T01:47:15Z
13,39.1860932097,-52.0329625740,20104461.9118281864,2019-06-10T01:47:15Z
14,-55.0465663579,179.3137568224,19929110.8289518356,2019-06-10T01:47:15Z
15,21.9514660912,-81.0524785782,19896364.1795425713,2019-06-10T01:47:15Z
16,46.5786993029,167.0803094574,20169040.5001860969,2019-06-10T01:47:15Z
17,-50.9977816486,34.8619592638,19897057.4062544554,2019-06-10T01:47:15Z
18,-22.2445695545,127.1706942089,20303186.2359116822,2019-06-10T01:47:15Z
19,-56.2900406791,4.3415937262,20448482.4488965198,2019-06-10T01:47:15Z
20,18.1445555368,-146.0509211528,20230197.0469394624,2019-06-10T01:47:15Z
21,53.6219270265,-140.3021705370,20822871.9717826694,2019-06-10T01:47:15Z
22,-53.1734948128,111.1349181309,20011204.1100199334,2019-06-10T01:47:15Z
23,-3.5641500144,88.2894271877,19936753.5143978149,2019-06-10T01:47:15Z
24,-32.5114928633,-63.9153939396,20134667.5289113447,2019-06-10T01:47:15Z
25,-33.8226884797,-125.7443058516,20410024.7950326167,2019-06-10T01:47:15Z
26,26.2253334680,-175.2052267117,20258315.7737122476,2019-06-10T01:47:15Z
27,46.7889731015,132.3376853471,20033246.4646741673,2019-06-10T01:47:15Z
28,-1.1061969495,31.2429826926,20108558.1989113018,2019-06-10T01:47:15Z
29,14.3404924204,-99.1913267443,20170946.1807806566,2019-06-10T01:47:15Z
30,47.1100060143,20.7838404086,20256514.9961376116,2019-06-10T01:47:15Z
31,-27.1265096323,169.4203630714,20389621.6813951582,2019-06-10T01:47:15Z
32,-50.9793157910,-153.9539469124,20166749.0489095077,2019-06-10T01:47:15Z
1,-40.1273825501,112.3961128839,20196622.3280887380,2019-06-10T01:47:30Z
2,-2.8639091454,-34.8391913982,20061325.3438071795,2019-06-10T01:47:30Z
3,-49.9321580197,82.4699555953,20244323.2549800053,2019-06-10T01:47:30Z
4,36.0932817520,57.8718588637,20199571.6008606479,2019-06-10T01:47:30Z
5,44.4545986145,-19.2554370589,20165496.8896130584,2019-06-10T01:47:30Z
6,-31.2921910078,-9.1323370671,20180216.0904106982,2019-06-10T01:47:30Z
7,54.7178177996,62.0635183417,20396612.8042636476,2019-06-10T01:47:30Z
8,25.1343879003,104.6795853303,20101903.3954689540,2019-06-10T01:47:30Z
9,21.9423018442,69.3054059041,20165756.5123067126,2019-06-10T01:47:30Z
10,-2.7956496485,-155.3413205766,20288459.8171714954,2019-06-10T01:47:30Z
11,-19.4401579047,105.3117501159,20484899.7414839491,2019-06-10T01:47:30Z
12,-52.7675752431,-88.2055895446,20394489.8907538876,2019-06-10T01:47:30Z
13,39.2721209433,-51.9765319973,20104412.1269533858,2019-06-10T01:47:30Z
14,-55.0500457534,179.4740213664,19929323.1891916580,2019-06-10T01:47:30Z
15,22.0493142941,-81.0258215968,19896199.1468561999,2019-06-10T01:47:30Z
16,46.5043028336,167.1645738237,20169638.5401883125,2019-06-10T01:47:30Z
17,-50.9364983117,34.9778978074,19897400.9881102145,2019-06-10T01:47:30Z
18,-22.1473748255,127.1917310859,20302306.3968199342,2019-06-10T01:47:30Z
19,-56.2866595782,4.5002130389,20448387.2249245308,2019-06-10T01:47:30Z
20,18.2418455832,-146.0309555838,20229979.8521223739,2019-06-10T01:47:30Z
21,53.6448628881,-140.1670893277,20823266.4765800796,2019-06-10T01:47:30Z
22,-53.1759674648,111.2840576120,20011100.0411158502,2019-06-10T01:47:30Z
23,-3.6675608912,88.3020509310,19936197.5380305909,2019-06-10T01:47:30Z
24,-32.4215257034,-63.8737196107,20134168.5013295822,2019-06-10T01:47:30Z
25,-33.9130953673,-125.7060054073,20410134.6404929385,2019-06-10T01:47:30Z
26,26.1301424610,-175.1780868987,20258435.2574306875,2019-06-10T01:47:30Z
27,46.8624432861,132.4260461317,20033497.0981275998,2019-06-10T01:47:30Z
28,-1.0012335142,31.2503308223,20109652.7026038654,2019-06-10T01:47:30Z
29,14.2372465267,-99.1802058877,20170987.1841324642,2019-06-10T01:47:30Z
30,47.1726071629,20.8796862612,20256344.1373514310,2019-06-10T01:47:30Z
31,-27.2210221902,169.4470598663,20389354.0645836033,2019-06-10T01:47:30Z
32,-50.9284015198,-153.8345172641,20166901.8596501052,2019-06-10T01:47:30Z
1,-40.0419616388,112.4531973181,20196073.7201710306,2019-06-10T01:47:45Z
2,-2.9672819082,-34.8286380418,20060259.4252907708,2019-06-10T01:47:45Z
3,-49.9898101662,82.5793150066,20244270.0834947638,2019-06-10T01:47:45Z
4,36.0049464501,57.9190222114,20199525.8205381893,2019-06-10T01:47:45Z
5,44.3816355817,-19.1750760627,20165795.9547936320,2019-06-10T01:47:45Z
6,-31.3869289486,-9.0987189980,20180159.7217951342,2019-06-10T01:47:45Z
7,54.7097486403,62.2139117390,20396009.5406352021,2019-06-10T01:47:45Z
8,25.2330382570,104.7039164180,20102106.6551084146,2019-06-10T01:47:45Z
9,21.8441673906,69.3272453897,20165787.6937721558,2019-06-10T01:47:45Z
10,-2.6934607922,-155.3328077634,20288584.8915816098,2019-06-10T01:47:45Z
11,-19.3469792749,105.3336023447,20484174.8646068312,2019-06-10T01:47:45Z
12,-52.8169243467,-88.0812672547,20394426.9857861847,2019-06-10T01:47:45Z
13,39.3580271461,-51.9198086601,20104362.7325537950,2019-06-10T01:47:45Z
14,-55.0531177060,179.6343187592,19929536.7147277296,2019-06-10T01:47:45Z
15,22.1471149863,-80.9990400396,19896035.6041268185,2019-06-10T01:47:45Z
16,46.4297219126,167.2484297894,20170236.6046372429,2019-06-10T01:47:45Z
17,-50.8749447366,35.0933608144,19897745.9208794534,2019-06-10T01:47:45Z
18,-22.0501308266,127.2126580916,20301426.0488421768,2019-06-10T01:47:45Z
19,-56.2828838983,4.6587925327,20448290.6854121275,2019-06-10T01:47:45Z
20,18.3391015745,-146.0108962644,20229762.5284274220,2019-06-10T01:47:45Z
21,53.6674718713,-140.0318002758,20823657.9981851317,2019-06-10T01:47:45Z
22,-53.1780643895,111.4332213041,20010996.7428391390,2019-06-10T01:47:45Z
23,-3.7709697794,88.3146952480,19935642.8798885718,2019-06-10T01:47:45Z
24,-32.3314690874,-63.8322491524,20133669.7426717952,2019-06-10T01:47:45Z
25,-34.0034187190,-125.6674916692,20410243.4567727186,2019-06-10T01:47:45Z
26,26.0348965159,-175.1510940125,20258554.4491742961,2019-06-10T01:47:45Z
27,46.9357127158,132.5148170966,20033748.4261363111,2019-06-10T01:47:45Z
28,-0.8962772628,31.2576686887,20110747.6517730914,2019-06-10T01:47:45Z
29,14.1339781635,-99.1691526132,20171028.3667096123,2019-06-10T01:47:45Z
30,47.2349898114,20.9759073721,20256172.9014965966,2019-06-10T01:47:45Z
31,-27.3154796241,169.4739100082,20389085.5355477408,2019-06-10T01:47:45Z
32,-50.8772051539,-153.7154887543,20167054.6929688007,2019-06-10T01:47:45Z
1,-39.9564139877,112.5099870454,20195525.0479935594,2019-06-10T01:48:00Z
2,-3.0706581453,-34.8180651066,20059194.1892633215,2019-06-10T01:48:00Z
3,-50.0472074613,82.6890868503,20244216.5825126171,2019-06-10T01:48:00Z
4,35.9165107050,57.9659402275,20199479.9924609996,2019-06-10T01:48:00Z
5,44.3084959776,-19.0950744812,20166095.0826113820,2019-06-10T01:48:00Z
6,-31.4815949540,-9.0649063567,20180103.4157853201,2019-06-10T01:48:00Z
7,54.7013055959,62.3642280479,20395405.1974914931,2019-06-10T01:48:00Z
8,25.3316358372,104.7283872457,20102310.3859696575,2019-06-10T01:48:00Z
9,21.7459899718,69.3489688435,20165819.0458991602,2019-06-10T01:48:00Z
10,-2.5912687136,-155.3243075411,20288709.5918789506,2019-06-10T01:48:00Z
11,-19.2537565055,105.3553627739,20483448.6446987838,2019-06-10T01:48:00Z
12,-52.8659790753,-87.9565204802,20394363.0299050510,2019-06-10T01:48:00Z
13,39.4438111427,-51.8627913642,20104313.7284244485,2019-06-10T01:48:00Z
14,-55.0557821264,179.7946444535,19929751.4044671580,2019-06-10T01:48:00Z
15,22.2448678489,-80.9721331958,19895873.5518204868,2019-06-10T01:48:00Z
16,46.3549575641,167.3318785464,20170834.6910545118,2019-06-10T01:48:00Z
17,-50.8131222605,35.2083485080,19898092.2031356245,2019-06-10T01:48:00Z
18,-21.9528378107,127.2334758755,20300545.1964356378,2019-06-10T01:48:00Z
19,-56.2787137646,4.8173276798,20448192.8308138587,2019-06-10T01:48:00Z
20,18.4363232668,-145.9907425914,20229545.0765952989,2019-06-10T01:48:00Z
21,53.6897533900,-139.8963060179,20824046.5348831229,2019-06-10T01:48:00Z
22,-53.1797855127,111.5824054899,20010894.2156865820,2019-06-10T01:48:00Z
23,-3.8743764866,88.3273606285,19935089.5427204967,2019-06-10T01:48:00Z
24,-32.2413234750,-63.7909816538,20133171.2557797767,2019-06-10T01:48:00Z
25,-34.0936580868,-125.6287636462,20410351.2429560609,2019-06-10T01:48:00Z
26,25.9395959556,-175.1242472816,20258673.3487654850,2019-06-10T01:48:00Z
27,47.0087803420,132.6039992723,20034000.4470694214,2019-06-10T01:48:00Z
28,-0.7913283561,31.2649967606,20111843.0410797261,2019-06-10T01:48:00Z
29,14.0306875247,-99.1581663658,20171069.7285652310,2019-06-10T01:48:00Z
30,47.2971529584,21.0725041382,20256001.2890607752,2019-06-10T01:48:00Z
31,-27.4098816096,169.5009142939,20388816.0951327905,2019-06-10T01:48:00Z
32,-50.8257278366,-153.5968619629,20167207.5483967811,2019-06-10T01:48:00Z
1,-39.8707402591,112.5664832562,20194976.3146082982,2019-06-10T01:48:15Z
2,-3.1740376800,-34.8074721127,20058129.6409381926,2019-06-10T01:48:15Z
3,-50.1043487747,82.7992711233,20244162.7519896738,2019-06-10T01:48:15Z
4,35.8279750611,58.0126139784,20199434.1172863729,2019-06-10T01:48:15Z
5,44.2351807097,-19.0154313593,20166394.2720097080,2019-06-10T01:48:15Z
6,-31.5761886084,-9.0308981744,20180047.1722194627,2019-06-10T01:48:15Z
7,54.6924888869,62.5144634192,20394799.7776215188,2019-06-10T01:48:15Z
8,25.4301803283,104.7529985904,20102514.5866537988,2019-06-10T01:48:15Z
9,21.6477698614,69.3705769467,20165850.5688892677,2019-06-10T01:48:15Z
10,-2.4890735692,-155.3158194529,20288833.9175303951,2019-06-10T01:48:15Z
11,-19.1604898275,105.3770319673,20482721.0853031054,2019-06-10T01:48:15Z
12,-52.9147382383,-87.8313500383,20394298.0231623650,2019-06-10T01:48:15Z
13,39.5294722543,-51.8054789097,20104265.1143588200,2019-06-10T01:48:15Z
